element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.002045536952210436,0.00022556988895905405,0.0,0.0,[0]
3,1,0.0032720567161506064,0.0022300607014729135,0.0,0.0,[0]
4,2,0.004165076613206198,0.0020489201417385194,0.0,0.0,[1 3]
7,3,0.005957601003330315,0.0003951320836913519,0.0,0.0,[4]
9,4,0.007304724622103187,5.406575728572616e-05,0.0,0.0,[7]
14,4,0.008487667198203375,0.0014999833560366271,0.0,0.0,[7]
18,5,0.009612024434116795,0.0012629658308661584,0.0,0.0,[ 9 14]
22,6,0.010358166847492245,0.0019152311372123698,0.0,0.0,[18]
39,7,0.01485907176714274,0.0060911786732488205,0.0,0.0,[22]
59,8,0.019246549780890132,0.009934663672401145,0.0,0.0,[39]
74,9,0.021919717983829523,0.010957584130703024,0.0,0.0,[59]
88,10,0.024394879753511067,0.012958824414288417,0.0,0.0,[74]
94,11,0.025157226167101143,0.0123617728653731,0.0,0.0,[88]
100,12,0.025960798429450427,0.012433462457936528,0.0,0.0,[94]
106,13,0.026817403287940023,0.012778167188818745,0.0,0.0,[100]
110,13,0.02743107006217005,0.01385227611578721,0.0,0.0,[100]
123,14,0.028808401353813684,0.013000443489923352,0.0,0.0,[106 110]
135,15,0.030298359329227087,0.012671003415736903,0.0,0.0,[123]
148,16,0.03130130286805721,0.013671088792878816,0.0,0.0,[135]
190,17,0.036453570330934326,0.01431097205723042,0.0,0.0,[148]
198,17,0.03722736979181995,0.0158623573080634,0.0,0.0,[148]
218,18,0.03872236726755307,0.015411375827059537,0.0,0.0,[190 198]
230,19,0.03991757843665933,0.015126235045960112,0.0,0.0,[218]
243,20,0.0407976639559996,0.015680665208788636,0.0,0.0,[230]
244,20,0.040876904424899774,0.014538412064149742,0.0,0.0,[230]
267,21,0.04353356223674809,0.016780012753077944,0.0,0.0,[243 244]
276,22,0.04422316404111193,0.017241279498201312,0.0,0.0,[267]
286,23,0.044985316549132404,0.016674519886190176,0.0,0.0,[276]
309,24,0.04703262671195507,0.01602175770847969,0.0,0.0,[286]
315,25,0.04743838374368192,0.01626533111451256,0.0,0.0,[309]
336,26,0.0493361757611096,0.017801839285709553,0.0,0.0,[315]
344,27,0.04967938575105668,0.01797254024340944,0.0,0.0,[336]
373,28,0.051598507070058974,0.016337777408932497,0.0,0.0,[344]
402,29,0.054024977104049854,0.014514499402953795,0.0,0.0,[373]
481,30,0.05816393115855012,0.017021330053210604,0.0,0.0,[402]
506,31,0.059864779214641395,0.015401203646736472,0.0,0.0,[481]
535,32,0.06143560836341788,0.015179736303151836,0.0,0.0,[506]
552,33,0.06255756173988825,0.014641593613390125,0.0,0.0,[535]
576,34,0.06390137914524796,0.014044419571599853,0.0,0.0,[552]
617,35,0.06571778387427363,0.012830543463590804,0.0,0.0,[576]
638,36,0.06653399064464993,0.012396523533114823,0.0,0.0,[617]
679,37,0.06873615953721446,0.010234379656545722,0.0,0.0,[638]
724,38,0.07049451750528435,0.010812579190032312,0.0,0.0,[679]
795,39,0.07431793405689624,0.01235475048867607,0.0,0.0,[724]
798,39,0.07436983907931771,0.009422272036246349,0.0,0.0,[724]
816,39,0.07534025810144496,0.008265196923752494,0.0,0.0,[724]
819,39,0.0754001389043677,0.010513209402496781,0.0,0.0,[724]
832,40,0.075880730403319,0.012979366864975583,0.0,0.0,[795]
856,40,0.07666233737181183,0.009988027990435078,0.0,0.0,[798 819]
876,40,0.07733569619658764,0.008201903065595983,0.0,0.0,[798 816]
907,41,0.07824359476351894,0.013530960141122872,0.0,0.0,[832]
911,41,0.07837138668557342,0.008893716972849242,0.0,0.0,[856 876]
938,42,0.07944112400600223,0.014595514243245122,0.0,0.0,[907]
984,42,0.08210491609012327,0.009013221862479437,0.0,0.0,[911]
942,43,0.07970311845499611,0.014648938404673406,0.0,0.0,[938]
1001,43,0.08278612334360358,0.008438388638351113,0.0,0.0,[984]
949,44,0.08012235439968907,0.014723290499348396,0.0,0.0,[942]
1010,44,0.0831785025904157,0.00830987147096851,0.0,0.0,[1001]
972,45,0.0816467006152789,0.014489858908927955,0.0,0.0,[949]
1070,45,0.085260280538769,0.009186628316535272,0.0,0.0,[1010]
1046,46,0.08458447311682626,0.015723836291851145,0.0,0.0,[972]
1074,46,0.0853326087951154,0.017465263778464357,0.0,0.0,[972]
1112,46,0.08655677978877563,0.008001787086434176,0.0,0.0,[1070]
1088,47,0.0858660243486482,0.017304469757304597,0.0,0.0,[1074]
1096,47,0.0860906591344045,0.015172982592774553,0.0,0.0,[1046]
1131,47,0.08742899128398907,0.007784642884963167,0.0,0.0,[1112]
1151,48,0.08848917952659918,0.007028659840874307,0.0,0.0,[1131]
1167,48,0.08917320102502058,0.017578049801132645,0.0,0.0,[1088 1096]
1164,49,0.08908488479696997,0.006955663317128491,0.0,0.0,[1151]
1190,49,0.09006312038190167,0.017167615485533583,0.0,0.0,[1167]
1194,50,0.0901661166801867,0.006131452378296265,0.0,0.0,[1164]
1216,50,0.09099461939345344,0.017754157248015878,0.0,0.0,[1190]
1249,51,0.09234092343733291,0.003973452929449728,0.0,0.0,[1194]
1262,51,0.09273553713794569,0.0050889033170334885,0.0,0.0,[1194]
1274,51,0.09320207277353343,0.01760125258625389,0.0,0.0,[1216]
1317,51,0.09464431529217443,0.021332602041367443,0.0,0.0,[1216]
1318,52,0.09465599340579256,0.017454729760876475,0.0,0.0,[1274]
1321,52,0.09471551116526511,0.006436702157524787,0.0,0.0,[1262]
1343,52,0.09558308387616421,0.0027073908535039104,0.0,0.0,[1249 1262]
1352,52,0.0959702858282766,0.002198193082485589,0.0,0.0,[1249 1262]
1358,52,0.09616295698358401,0.02137723069870434,0.0,0.0,[1317]
1348,53,0.095716339154447,0.006576931220643845,0.0,0.0,[1321]
1355,53,0.09602172978193446,0.01703041246206982,0.0,0.0,[1318]
1366,53,0.09637549323549655,0.021384211351529236,0.0,0.0,[1358]
1374,53,0.09679582628839334,0.005192071340090476,0.0,0.0,[1321]
1409,53,0.09801459965621273,0.0011889093685802932,0.0,0.0,[1343 1352]
1399,54,0.09760340838365111,0.016851517217595147,0.0,0.0,[1355]
1402,54,0.0976976927802432,0.016648005019606615,0.0,0.0,[1355]
1418,54,0.09843220157043164,0.022576487019778324,0.0,0.0,[1366]
1431,54,0.09897560377238612,0.015345060097592178,0.0,0.0,[1355]
1442,54,0.09963098313205421,0.002730138206527677,0.0,0.0,[1348 1374 1409]
1455,54,0.10002923710074973,0.01079943213893686,0.0,0.0,[1348]
1467,54,0.10038155758970824,0.01122184168491891,0.0,0.0,[1348]
1456,55,0.10012289387751616,0.01590224267759055,0.0,0.0,[1399 1402 1431]
1481,55,0.10095167921692338,0.0033393446529665916,0.0,0.0,[1442]
1488,55,0.1010429601952838,0.0217370802022413,0.0,0.0,[1418]
1506,55,0.1015900593985517,0.010370581400427903,0.0,0.0,[1455 1467]
