element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0.0,0.0,[]
1,1,0.006753921540193164,0.0003864209793265072,0.0,0.0,[0]
2,1,0.008575089115752665,0.005441148799825046,0.0,0.0,[0]
5,2,0.010619961550829338,0.0015468754703367171,0.0,0.0,[1]
6,2,0.014122658915478148,0.006518191461877154,0.0,0.0,[1 2]
8,3,0.015233146488156657,0.005101320072051108,0.0,0.0,[5]
19,3,0.025286443370359346,0.01545501812338923,0.0,0.0,[5 6]
14,4,0.020536306546752536,0.005115329246765055,0.0,0.0,[8]
21,4,0.02736027790476958,0.012574954490417012,0.0,0.0,[8]
29,4,0.030494364551584607,0.018673355661570468,0.0,0.0,[ 8 19]
17,5,0.024848238770829645,0.007544714967323896,0.0,0.0,[14]
25,5,0.028177489980728443,0.011151143047443801,0.0,0.0,[14]
36,5,0.03407966212923996,0.017336984877100337,0.0,0.0,[14 21 29]
32,6,0.032027648661316244,0.0097533659244049,0.0,0.0,[17 25]
37,6,0.03449413503451959,0.013909716532159222,0.0,0.0,[17 25]
39,6,0.03566094260009034,0.016479582378509883,0.0,0.0,[17 25 36]
43,7,0.037293759070027854,0.014949577547000548,0.0,0.0,[32 37 39]
47,8,0.03968154845282734,0.016208941748843908,0.0,0.0,[43]
65,9,0.0465263237462451,0.021592779576072862,0.0,0.0,[47]
73,10,0.04879135549351976,0.02373317361530447,0.0,0.0,[65]
119,11,0.06209433103066664,0.03605867833577081,0.0,0.0,[73]
121,11,0.06228690046645047,0.035713304430673,0.0,0.0,[73]
145,12,0.06744376609697744,0.03483827442556742,0.0,0.0,[119 121]
167,13,0.07146562891083452,0.037290659302669504,0.0,0.0,[145]
174,14,0.07290810740196119,0.03654690374895064,0.0,0.0,[167]
187,15,0.07476346789882249,0.03560147273147507,0.0,0.0,[174]
196,16,0.07586837575173999,0.03522089307023757,0.0,0.0,[187]
197,17,0.07642443212130012,0.03492796080244942,0.0,0.0,[196]
218,18,0.07946077403287422,0.03527763865207112,0.0,0.0,[197]
244,19,0.08382985859097525,0.03502457852751695,0.0,0.0,[218]
255,20,0.08540587932465726,0.03407616649092449,0.0,0.0,[244]
277,21,0.08837581183205145,0.03266336294165062,0.0,0.0,[255]
309,22,0.09362412500374795,0.037547922209016926,0.0,0.0,[277]
322,23,0.09598660510829327,0.036434170844926506,0.0,0.0,[309]
370,24,0.10309917754215703,0.0295371410657439,0.0,0.0,[322]
385,25,0.1053110763757138,0.02851041354557704,0.0,0.0,[370]
432,26,0.11078118205050791,0.02329790072355531,0.0,0.0,[385]
451,27,0.11319557500568056,0.022955951678249487,0.0,0.0,[432]
456,27,0.11347298350504154,0.022528873100067237,0.0,0.0,[432]
479,28,0.1160083358807723,0.021106405660903715,0.0,0.0,[451 456]
529,29,0.12042621859401648,0.01941190066604359,0.0,0.0,[479]
564,30,0.12402336289126625,0.022986977737680103,0.0,0.0,[529]
584,31,0.12630248020111612,0.022920106478752977,0.0,0.0,[564]
615,32,0.12892755780616139,0.02175706467198013,0.0,0.0,[584]
638,33,0.13081205434997611,0.021324705250786335,0.0,0.0,[615]
646,34,0.132076764529244,0.02114907479208572,0.0,0.0,[638]
686,35,0.13770084021433926,0.020152028883371864,0.0,0.0,[646]
690,35,0.13845023727206973,0.021986083155165703,0.0,0.0,[646]
705,36,0.1400308658263475,0.02140061145384109,0.0,0.0,[686 690]
726,37,0.14175750304883739,0.02244273694908505,0.0,0.0,[705]
804,38,0.14824704969297486,0.027582132082730415,0.0,0.0,[726]
832,39,0.15096680692202447,0.029928027512114874,0.0,0.0,[804]
842,40,0.15196104309893077,0.02940677363748123,0.0,0.0,[832]
873,41,0.1545297326627315,0.030040497144274814,0.0,0.0,[842]
932,42,0.15992076033239766,0.03377650567907675,0.0,0.0,[873]
957,43,0.1619490412483534,0.03518309815541398,0.0,0.0,[932]
959,43,0.16207197561873687,0.03403043110892212,0.0,0.0,[932]
986,44,0.16408952815986577,0.033922238887138856,0.0,0.0,[957 959]
1013,45,0.1656472445147381,0.03472287673216623,0.0,0.0,[986]
1115,46,0.175204229288489,0.038309793201440456,0.0,0.0,[1013]
1127,46,0.17591312325098385,0.040822652084745226,0.0,0.0,[1013]
1166,47,0.17883855879144572,0.038530918626768496,0.0,0.0,[1115 1127]
1194,48,0.1810856148642147,0.037318981563096765,0.0,0.0,[1166]
1256,49,0.1868679169422388,0.04106820866045602,0.0,0.0,[1194]
1292,50,0.1892039792851895,0.04083044351833498,0.0,0.0,[1256]
1297,50,0.18937571841215528,0.04279774566169858,0.0,0.0,[1256]
1345,51,0.19334365389629016,0.04445720472927006,0.0,0.0,[1292 1297]
1346,51,0.19335290341243194,0.04062193793090685,0.0,0.0,[1292 1297]
1414,52,0.1974191048773899,0.04211200995305575,0.0,0.0,[1345 1346]
1423,53,0.19810092135973423,0.0422852093803886,0.0,0.0,[1414]
1433,54,0.19866407842926015,0.042237172957394375,0.0,0.0,[1423]
1549,55,0.2073284946172852,0.0355537619769577,0.0,0.0,[1433]
1578,55,0.20895120751842544,0.03390513204155543,0.0,0.0,[1433]
1628,56,0.21232385716431268,0.03150659946838985,0.0,0.0,[1549 1578]
1651,56,0.21345693524666354,0.029732309490604347,0.0,0.0,[1549 1578]
1748,57,0.2211619184365673,0.023158507079518498,0.0,0.0,[1628 1651]
1765,58,0.22260614517901456,0.024242612057048918,0.0,0.0,[1748]
1826,59,0.2266240175471359,0.02520900217207922,0.0,0.0,[1765]
1867,60,0.22922577260610466,0.02601691924903149,0.0,0.0,[1826]
1932,61,0.23349162553771685,0.02574287504265005,0.0,0.0,[1867]
1954,62,0.23489144978386045,0.02624603328893893,0.0,0.0,[1932]
1995,63,0.23730841793289603,0.026687382833127216,0.0,0.0,[1954]
2023,64,0.23868307724133953,0.026631522884698944,0.0,0.0,[1995]
2106,65,0.24307656745885664,0.03018007000771794,0.0,0.0,[2023]
2146,66,0.24600628311109318,0.032303382581781115,0.0,0.0,[2106]
2184,66,0.24807976994182945,0.026477608811151243,0.0,0.0,[2106]
2271,67,0.25289282172737326,0.03074631971103181,0.0,0.0,[2146 2184]
2272,67,0.25290720430500957,0.031501389011043046,0.0,0.0,[2146]
2293,68,0.2539088553706106,0.030893263184617714,0.0,0.0,[2271 2272]
2316,69,0.25512161076848927,0.03144448353784801,0.0,0.0,[2293]
2359,70,0.2577532984389489,0.03406858764907472,0.0,0.0,[2316]
2377,71,0.25830244419383164,0.0344310586515536,0.0,0.0,[2359]
