element,level,t,r,theta,phi,pred
0,0,0.0,0.0,3.141592653589793,0.0,[]
1,1,0.01096470503709468,0.007848166059411188,0.0,0.0,[0]
2,2,0.018920867856035306,0.007691624685501552,0.0,0.0,[1]
4,3,0.02723664290572514,0.0067695568101396875,0.0,0.0,[2]
7,4,0.030208770709290622,0.004898423455257039,0.0,0.0,[4]
12,5,0.048406432956706325,0.016961532787224454,0.0,0.0,[7]
13,6,0.04990031598258837,0.016718987102561256,0.0,0.0,[12]
27,7,0.06761132741048437,0.026833111232218765,0.0,0.0,[13]
28,7,0.06881812859398051,0.029513888701750757,0.0,0.0,[13]
33,8,0.07147773794349566,0.02460727365638049,0.0,0.0,[27]
41,8,0.08125152822979931,0.03503736832075521,0.0,0.0,[27 28]
47,9,0.08570760413387202,0.03776584651821557,0.0,0.0,[33 41]
48,9,0.08577369517703037,0.03215673241409012,0.0,0.0,[33 41]
50,9,0.08648665393865462,0.025547581544774545,0.0,0.0,[33]
84,10,0.10771930972355315,0.04550298909776607,0.0,0.0,[47 48 50]
89,11,0.10968705024448144,0.04655591489837163,0.0,0.0,[84]
102,12,0.11946367368338795,0.05316009069828731,0.0,0.0,[89]
121,13,0.1319489818874161,0.06547266628214321,0.0,0.0,[102]
149,14,0.14434804913446064,0.055078947664301436,0.0,0.0,[121]
162,15,0.1499413611357524,0.05767264089801283,0.0,0.0,[149]
177,16,0.1576120836743079,0.06233959449812443,0.0,0.0,[162]
186,16,0.16093704922015317,0.06765796868799179,0.0,0.0,[162]
195,17,0.1629157671528686,0.06816046647252627,0.0,0.0,[186]
202,17,0.16466575465099242,0.061590410994755485,0.0,0.0,[177]
216,18,0.17225458275351446,0.06670681482824359,0.0,0.0,[195 202]
228,19,0.17802586187071823,0.07232210082656021,0.0,0.0,[216]
255,20,0.18608460800037063,0.07720904403890749,0.0,0.0,[228]
260,20,0.18673852139504465,0.07028839081529314,0.0,0.0,[228]
287,21,0.1982592998416678,0.0873133982754346,0.0,0.0,[255]
290,21,0.20014849895267273,0.07529720599516032,0.0,0.0,[255 260]
295,22,0.20267605723561744,0.07691844988484609,0.0,0.0,[290]
311,22,0.20686401531891008,0.0836496629891248,0.0,0.0,[287]
333,23,0.2130179060827394,0.07825551671469799,0.0,0.0,[295 311]
351,24,0.2193955175118466,0.08142136011564971,0.0,0.0,[333]
378,25,0.22811495749060984,0.08728662548559885,0.0,0.0,[351]
408,26,0.2364950805848236,0.09334753594203893,0.0,0.0,[378]
447,27,0.2463352426113954,0.10010512165642615,0.0,0.0,[408]
458,28,0.2506109784047329,0.0983637517548569,0.0,0.0,[447]
493,29,0.2612665170795456,0.0888914933191256,0.0,0.0,[458]
534,30,0.2712684130556958,0.08697808127704387,0.0,0.0,[493]
562,31,0.2759011571946621,0.09111528990251772,0.0,0.0,[534]
574,32,0.27816258553409023,0.09247878193743098,0.0,0.0,[562]
617,33,0.28793786556696466,0.09285916279104278,0.0,0.0,[574]
651,33,0.2961603180808555,0.07892630802972189,0.0,0.0,[574]
646,34,0.2926586142200366,0.09707404741058023,0.0,0.0,[617]
658,34,0.29712550777067115,0.08951317569630157,0.0,0.0,[617]
681,34,0.3033708126873118,0.07511875344257246,0.0,0.0,[651]
790,35,0.3253343720561943,0.06483757073134577,0.0,0.0,[646 658 681]
