element,level,t,r,theta,phi,pred
0,0,0.0,0.0,3.141592653589793,0.0,[]
2,1,0.005246182304257219,0.00031295856150548307,3.141592653589793,0.0,[0]
3,1,0.007073387529715647,0.004626019705961992,3.141592653589793,0.0,[0]
6,2,0.007759949922188647,0.004068922297794875,3.141592653589793,0.0,[3]
7,2,0.009136680200881653,0.0017167235809759651,3.141592653589793,0.0,[2]
9,3,0.012027059794261441,0.0027647455537487264,3.141592653589793,0.0,[6 7]
12,4,0.013431694916237413,0.0020713966424091845,3.141592653589793,0.0,[9]
14,4,0.013714711684521097,0.004399528060676783,3.141592653589793,0.0,[9]
18,5,0.015717129978366384,0.003456669346233676,3.141592653589793,0.0,[12 14]
27,6,0.020274643524542335,0.007909366718010236,3.141592653589793,0.0,[18]
34,7,0.024851976734910686,0.009286547041806648,3.141592653589793,0.0,[27]
36,8,0.026862525858991515,0.009239560760689547,3.141592653589793,0.0,[34]
37,8,0.02692140019149114,0.010234709906909,3.141592653589793,0.0,[34]
40,9,0.028426653428231474,0.010449860685778134,3.141592653589793,0.0,[36 37]
48,10,0.031905008430039516,0.010299967608479621,3.141592653589793,0.0,[40]
54,11,0.03503284602781653,0.012517782547639245,3.141592653589793,0.0,[48]
56,12,0.03539293636756591,0.0123010173787228,3.141592653589793,0.0,[54]
77,13,0.03955174814234974,0.00958350965567567,3.141592653589793,0.0,[56]
87,14,0.04196324780067673,0.007557749213907394,3.141592653589793,0.0,[77]
134,15,0.05100622781571729,0.0010623315155787738,0.0,0.0,[87]
148,16,0.054026296234525484,0.0020915652502624393,0.0,0.0,[134]
182,17,0.05948325490393114,0.005251288492587047,0.0,0.0,[148]
217,18,0.06393467700487676,0.004432090944155753,0.0,0.0,[182]
221,18,0.0642816330923136,0.006423350508903192,0.0,0.0,[182]
233,19,0.06576196188482164,0.005000321662567475,0.0,0.0,[217 221]
241,20,0.06680375374358194,0.0048837293639247825,0.0,0.0,[233]
249,21,0.06765053058744463,0.005405836394740349,0.0,0.0,[241]
263,22,0.06868075089100534,0.00471720310803736,0.0,0.0,[249]
272,23,0.06995877633181236,0.004051238514182209,0.0,0.0,[263]
274,23,0.07016101728019353,0.005153250031434409,0.0,0.0,[263]
302,24,0.07359723452972533,0.007393518836902757,0.0,0.0,[272 274]
